Date,Open,High,Low,Close,Adj Close,Volume
2016-01-18,62.250000,63.259998,60.200001,62.689999,55.835674,51707100
2016-01-25,62.779999,66.529999,62.549999,66.360001,59.104412,60196300
2016-02-01,65.910004,67.930000,65.010002,67.000000,59.674442,67659800
2016-02-08,66.500000,67.150002,64.680000,66.180000,58.944099,65977500
2016-02-15,66.610001,66.800003,62.349998,64.660004,57.590282,67244100
2016-02-22,64.660004,68.199997,64.660004,66.510002,59.237991,52876100
2016-02-29,66.629997,67.279999,64.879997,66.779999,59.478500,50797600
2016-03-07,66.620003,68.480003,66.269997,67.169998,59.825855,49234800
2016-03-14,67.150002,68.919998,66.750000,66.949997,60.071331,57488600
2016-03-21,67.029999,68.680000,66.970001,68.000000,61.013447,29345600
2016-03-28,67.930000,69.199997,67.430000,69.059998,61.964550,32188900
2016-04-04,69.000000,69.370003,67.860001,68.059998,61.067295,30591600
2016-04-11,68.010002,69.419998,67.379997,69.059998,61.964550,36424300
2016-04-18,69.050003,70.080002,68.239998,68.720001,61.659477,33067500
2016-04-25,68.550003,69.889999,66.360001,66.870003,59.999561,34567800
2016-05-02,66.620003,68.260002,66.440002,68.250000,61.237774,37478200
2016-05-09,68.250000,69.129997,64.650002,64.940002,58.267853,52934800
2016-05-16,64.860001,70.139999,62.720001,69.860001,63.141312,93513700
2016-05-23,69.599998,71.379997,69.440002,70.750000,63.945694,40659300
2016-05-30,70.580002,71.050003,70.150002,70.870003,64.054184,28494300
2016-06-06,71.519997,71.589996,70.680000,71.139999,64.298187,36101700
2016-06-13,71.000000,71.610001,70.199997,70.949997,64.126457,49755500
2016-06-20,71.309998,72.720001,70.510002,71.959999,65.039352,44365400
2016-06-27,71.639999,73.190002,70.669998,72.809998,65.807594,43231700
2016-07-04,72.750000,73.980003,72.680000,73.839996,66.738525,38731700
2016-07-11,73.669998,74.349998,72.940002,73.669998,66.584885,40441500
2016-07-18,73.639999,74.180000,73.139999,73.550003,66.476433,24245900
2016-07-25,73.550003,74.070000,72.470001,72.970001,65.952194,26665600
2016-08-01,72.809998,73.989998,72.510002,73.760002,66.666229,29309900
2016-08-08,74.000000,74.800003,73.040001,73.889999,66.783714,37341900
2016-08-15,73.809998,75.190002,71.989998,72.809998,66.258080,75947400
2016-08-22,73.059998,73.139999,70.889999,71.139999,64.738342,50306900
2016-08-29,71.139999,73.190002,71.099998,72.500000,65.975990,39398200
2016-09-05,72.760002,73.080002,70.300003,70.300003,63.973953,41023000
2016-09-12,70.790001,72.959999,70.720001,72.870003,66.312668,46583700
2016-09-19,72.639999,72.870003,71.510002,72.349998,65.839462,33075500
2016-09-26,72.309998,72.489998,70.620003,72.120003,65.630180,36457400
2016-10-03,71.830002,72.570000,68.169998,68.699997,62.517918,51655500
2016-10-10,68.750000,68.959999,67.070000,68.449997,62.290413,42130400
2016-10-17,68.650002,69.339996,67.800003,68.339996,62.190304,36613000
2016-10-24,68.620003,70.209999,68.389999,69.989998,63.691833,33928300
2016-10-31,70.059998,70.169998,69.129997,69.160004,62.936531,36938900
2016-11-07,69.620003,72.089996,69.160004,71.230003,64.820259,56701400
2016-11-14,71.160004,72.059998,68.120003,68.540001,62.372334,68410600
2016-11-21,68.540001,71.650002,68.419998,71.230003,64.820259,30973300
2016-11-28,70.930000,71.790001,70.050003,70.879997,64.501762,37259400
2016-12-05,70.900002,70.989998,69.500000,70.080002,63.773754,42873000
2016-12-12,70.070000,72.480003,70.019997,70.980003,65.055061,51622100
2016-12-19,70.839996,72.000000,69.209999,69.540001,63.735249,34009100
2016-12-26,69.300003,70.000000,68.830002,69.120003,63.350315,20499300
