Date,Open,High,Low,Close,Adj Close,Volume
2019-06-10,309.149994,315.600006,298.570007,305.109985,305.109985,6482300
2019-06-17,304.450012,338.940002,302.399994,326.850006,326.850006,9343400
2019-06-24,323.339996,324.480011,281.690002,300.149994,300.149994,12782000
2019-07-01,308.600006,318.339996,300.329987,313.720001,313.720001,4927500
2019-07-08,314.440002,329.799988,302.570007,310.019989,310.019989,8828200
2019-07-15,309.940002,339.000000,306.016998,330.000000,330.000000,10105100
2019-07-22,331.920013,340.835999,324.109985,336.540009,336.540009,8042500
2019-07-29,336.350006,350.790009,310.359985,332.190002,332.190002,12429200
2019-08-05,313.869995,371.630005,313.390015,369.950012,369.950012,10178400
2019-08-12,367.000000,372.359985,347.549988,358.739990,358.739990,9000000
2019-08-19,363.739990,401.164001,359.109985,382.750000,382.750000,10680800
2019-08-26,388.609985,409.609985,371.730011,385.390015,385.390015,12861700
2019-09-02,384.000000,395.750000,380.140015,380.420013,380.420013,7247600
2019-09-09,384.019989,384.019989,335.089996,338.309998,338.309998,18744500
2019-09-16,328.510010,343.450012,312.000000,318.820007,318.820007,15640000
2019-09-23,317.779999,325.470001,286.070007,305.690002,305.690002,18334200
2019-09-30,304.690002,330.450012,300.700012,327.200012,327.200012,12168300
2019-10-07,326.820007,337.329987,310.799988,329.260010,329.260010,9253700
2019-10-14,328.989990,349.440002,312.130005,314.339996,314.339996,10986900
2019-10-21,317.000000,326.799988,291.059998,317.450012,317.450012,12628700
2019-10-28,322.489990,329.179993,298.640015,316.760010,316.760010,13626000
2019-11-04,318.380005,321.000000,282.079987,297.640015,297.640015,11980600
2019-11-11,296.040009,319.890015,293.459991,312.380005,312.380005,8063200
2019-11-18,312.730011,325.829987,309.733002,314.519989,314.519989,7298200
2019-11-25,315.089996,344.000000,312.320007,336.750000,336.750000,7868700
2019-12-02,336.000000,376.910004,311.532013,364.600006,364.600006,17281700
2019-12-09,365.179993,392.000000,364.000000,385.570007,385.570007,12855600
2019-12-16,389.739990,404.799988,380.630005,390.070007,390.070007,11781700
2019-12-23,392.869995,416.600006,386.140015,408.000000,408.000000,7219400
2019-12-30,408.380005,409.320007,391.010010,404.290009,404.290009,5377500
2020-01-06,398.589996,438.559998,395.420013,429.170013,429.170013,8377500
2020-01-13,434.989990,458.910004,430.500000,454.880005,454.880005,8474300
