Date,Open,High,Low,Close,Adj Close,Volume
2020-01-20,222.160004,222.750000,216.110001,217.940002,217.940002,49589400
2020-01-27,213.100006,224.199997,201.059998,201.910004,201.910004,140541200
2020-02-03,203.440002,212.820007,202.500000,212.330002,212.330002,70487600
2020-02-10,211.520004,214.929993,206.509995,214.179993,214.179993,76839200
2020-02-17,213.550003,218.770004,208.830002,210.179993,210.179993,54945800
2020-02-24,201.800003,203.649994,181.820007,192.470001,192.470001,115304200
2020-03-02,194.029999,197.240005,176.259995,181.089996,181.089996,119841300
2020-03-09,169.600006,178.289993,154.339996,170.279999,170.279999,153135600
2020-03-16,152.320007,159.929993,137.100006,149.729996,149.729996,183359800
2020-03-23,149.660004,164.000000,142.250000,156.789993,156.789993,146892200
2020-03-30,159.179993,170.929993,150.830002,154.179993,154.179993,112568700
2020-04-06,160.149994,177.080002,158.509995,175.190002,175.190002,105064000
2020-04-13,173.669998,181.229996,169.449997,179.240005,179.240005,102358200
2020-04-20,177.410004,190.410004,168.339996,190.070007,190.070007,124626200
2020-04-27,192.660004,209.690002,182.559998,202.270004,202.270004,173472200
2020-05-04,200.199997,213.210007,198.759995,212.350006,212.350006,89854900
2020-05-11,210.889999,215.279999,200.690002,210.880005,210.880005,84844400
2020-05-18,212.149994,237.199997,210.940002,234.910004,234.910004,183881700
2020-05-25,239.770004,240.899994,221.130005,225.089996,225.089996,120575600
2020-06-01,224.589996,233.000000,223.500000,230.770004,230.770004,88315000
2020-06-08,229.029999,241.210007,223.550003,228.580002,228.580002,112430000
2020-06-15,225.089996,240.830002,224.800003,238.789993,238.789993,95993600
2020-06-22,238.559998,245.190002,215.399994,216.080002,216.080002,158818800
2020-06-29,209.750000,240.000000,207.110001,233.419998,233.419998,166474700
2020-07-06,233.759995,247.649994,232.270004,245.070007,245.070007,129042900
2020-07-13,247.009995,250.149994,232.029999,242.029999,242.029999,104219700
2020-07-20,240.059998,246.910004,226.899994,230.710007,230.710007,95807400
2020-07-27,231.460007,255.850006,229.000000,253.669998,253.669998,114566800
2020-08-03,252.649994,278.890015,247.429993,268.440002,268.440002,171373900
2020-08-10,268.040009,273.859985,255.130005,261.239990,261.239990,112082100
2020-08-17,262.500000,270.489990,259.260010,267.010010,267.010010,91171300
2020-08-24,271.070007,304.670013,268.769989,293.660004,293.660004,182301700
2020-08-31,293.950012,303.600006,283.630005,291.119995,291.119995,91206100
2020-09-04,287.250000,289.000000,271.140015,282.730011,282.730011,29809863
