Date,Open,High,Low,Close,Adj Close,Volume
2020-01-20,112.489998,112.620003,107.480003,108.489998,108.323769,9460800
2020-01-27,104.300003,110.129997,103.529999,107.800003,107.634834,14062300
2020-02-03,108.540001,113.879997,107.820000,110.839996,110.670166,8780000
2020-02-10,110.419998,115.480003,109.019997,113.230003,113.056511,8653200
2020-02-17,112.980003,113.830002,109.320000,109.570000,109.402115,6229800
2020-02-24,104.620003,105.349998,92.699997,97.199997,97.051071,29988500
2020-03-02,97.040001,98.519997,88.320000,90.449997,90.449997,33785200
2020-03-09,83.400002,91.529999,71.400002,78.629997,78.629997,42210500
2020-03-16,69.419998,75.889999,44.299999,61.599998,61.599998,62693000
2020-03-23,61.250000,78.760002,60.049999,69.150002,69.150002,41849600
2020-03-30,66.790001,71.830002,53.700001,55.939999,55.939999,31130900
2020-04-06,60.869999,73.480003,60.110001,68.449997,68.449997,33090100
2020-04-13,68.529999,75.849998,64.320000,75.620003,75.620003,24124300
2020-04-20,73.500000,75.540001,69.589996,71.370003,71.370003,14865000
2020-04-27,73.150002,81.739998,71.419998,72.029999,72.029999,19810600
2020-05-04,70.000000,74.029999,69.080002,72.190002,72.190002,24428100
2020-05-11,71.110001,71.260002,62.470001,68.540001,68.540001,22020100
2020-05-18,72.169998,78.860001,71.830002,78.389999,78.389999,21519100
2020-05-25,85.129997,85.580002,78.379997,79.309998,79.309998,16339000
2020-06-01,79.650002,93.720001,79.360001,87.199997,87.199997,19327500
2020-06-08,89.860001,90.779999,76.160004,77.449997,77.449997,21582100
2020-06-15,74.540001,81.739998,73.849998,76.169998,76.169998,18124100
2020-06-22,75.949997,76.949997,69.830002,71.160004,71.160004,23672100
2020-06-29,71.519997,76.980003,70.110001,74.519997,74.519997,12564600
2020-07-06,76.080002,76.349998,72.519997,75.239998,75.239998,14278500
2020-07-13,75.550003,81.480003,71.860001,79.900002,79.900002,15165700
2020-07-20,79.440002,80.400002,76.930000,77.430000,77.430000,10181600
2020-07-27,76.550003,78.010002,74.019997,75.050003,75.050003,12593300
2020-08-03,74.400002,83.860001,73.500000,83.699997,83.699997,17008900
2020-08-10,84.529999,88.699997,84.199997,86.000000,86.000000,14390800
2020-08-17,86.070000,87.440002,83.120003,87.349998,87.349998,10770900
2020-08-24,87.849998,92.059998,86.699997,91.730003,91.730003,14356400
2020-08-31,91.610001,93.849998,89.010002,91.300003,91.300003,11667200
2020-09-04,92.680000,93.389999,90.750000,90.940002,90.940002,3531677
