Date,Open,High,Low,Close,Adj Close,Volume
2020-01-20,340.000000,359.850006,323.600006,353.160004,353.160004,72220300
2020-01-27,345.950012,352.399994,338.549988,345.089996,345.089996,32732700
2020-02-03,347.239990,375.250000,346.279999,366.769989,366.769989,28579000
2020-02-10,365.000000,385.369995,362.519989,380.399994,380.399994,22913500
2020-02-17,379.299988,392.950012,376.679993,380.070007,380.070007,18079800
2020-02-24,364.760010,391.559998,356.799988,369.029999,369.029999,44498000
2020-03-02,373.109985,393.519989,356.850006,368.970001,368.970001,37740100
2020-03-09,343.859985,364.540009,307.320007,336.299988,336.299988,42575700
2020-03-16,306.630005,350.489990,290.250000,332.829987,332.829987,54637200
2020-03-23,347.890015,372.929993,339.170013,357.119995,357.119995,49033700
2020-03-30,363.000000,383.010010,357.510010,361.760010,361.760010,34114300
2020-04-06,365.220001,381.329987,361.709991,370.720001,370.720001,29850500
2020-04-13,371.309998,449.519989,367.700012,422.959991,422.959991,65580100
2020-04-20,435.170013,447.000000,413.000000,424.989990,424.989990,79579900
2020-04-27,425.000000,429.000000,393.600006,415.269989,415.269989,42311100
2020-05-04,417.779999,442.000000,414.869995,435.549988,435.549988,31442300
2020-05-11,436.329987,455.000000,427.269989,454.190002,454.190002,33344600
2020-05-18,451.160004,458.970001,427.179993,429.320007,429.320007,32737700
2020-05-25,427.769989,428.500000,397.859985,419.730011,419.730011,29253000
2020-06-01,418.829987,428.709991,404.250000,419.600006,419.600006,22064600
2020-06-08,416.000000,445.570007,406.500000,418.070007,418.070007,31465700
2020-06-15,421.399994,453.970001,415.420013,453.720001,453.720001,26710300
2020-06-22,455.010010,474.010010,442.239990,443.399994,443.399994,27985900
2020-06-29,445.230011,492.279999,432.140015,476.890015,476.890015,25099900
2020-07-06,480.769989,555.880005,479.799988,548.729980,548.729980,46646700
2020-07-13,567.979980,575.369995,484.140015,492.989990,492.989990,93039400
2020-07-20,489.140015,506.220001,467.540009,480.450012,480.450012,43489800
2020-07-27,484.510010,497.790009,477.510010,488.880005,488.880005,32994500
2020-08-03,490.859985,510.820007,486.679993,494.730011,494.730011,25427200
2020-08-10,493.350006,497.459991,466.549988,482.679993,482.679993,23414000
2020-08-17,484.190002,498.940002,479.100006,492.309998,492.309998,18139000
2020-08-24,495.440002,549.039978,483.160004,523.890015,523.890015,44344000
2020-08-31,521.159973,557.390015,517.580017,525.750000,525.750000,29462500
2020-09-04,520.179993,527.359985,485.980011,516.049988,516.049988,8270118
