Date,Open,High,Low,Close,Adj Close,Volume
2016-01-18,25.610001,26.740000,24.760000,26.430000,25.747961,57182600
2016-01-25,26.400000,27.070000,22.400000,23.459999,22.854601,122576100
2016-02-01,23.340000,24.230000,22.910000,23.200001,22.601313,90517100
2016-02-08,22.860001,23.000000,21.520000,22.490000,21.909634,79108700
2016-02-15,22.299999,23.860001,22.230000,23.809999,23.195572,42180300
2016-02-22,23.950001,24.540001,23.280001,24.180000,23.556025,44291700
2016-02-29,24.120001,24.620001,23.580000,24.410000,23.780087,41712300
2016-03-07,24.360001,24.490000,22.980000,24.020000,23.400154,61872300
2016-03-14,24.020000,24.350000,22.879999,23.770000,23.156601,78363400
2016-03-21,23.809999,24.490000,23.750000,24.330000,23.702152,44889700
2016-03-28,24.290001,24.570000,23.360001,23.879999,23.263763,56719600
2016-04-04,23.400000,25.520000,23.400000,24.070000,23.448862,79288000
2016-04-11,24.170000,25.600000,24.030001,25.219999,24.569185,47550400
2016-04-18,24.799999,25.469999,24.080000,24.400000,23.770348,54327000
2016-04-25,24.400000,26.209999,24.059999,24.430000,23.799572,97109400
2016-05-02,24.180000,24.389999,23.540001,23.820000,23.205315,44144600
2016-05-09,23.790001,24.219999,23.500000,23.780001,23.166346,43310600
2016-05-16,23.680000,23.879999,23.180000,23.650000,23.039700,36457300
2016-05-23,23.379999,24.400000,23.340000,24.360001,23.731377,34323300
2016-05-30,24.290001,24.620001,23.750000,23.980000,23.361183,35908100
2016-06-06,23.980000,24.379999,23.870001,24.070000,23.448862,40238200
2016-06-13,24.020000,24.129999,23.469999,23.790001,23.176090,50458100
2016-06-20,24.340000,24.950001,22.809999,23.129999,22.533119,62808200
2016-06-27,22.950001,23.950001,22.299999,23.780001,23.166346,53149300
2016-07-04,23.709999,24.660000,23.299999,24.610001,23.974928,35674500
2016-07-11,24.740000,26.340000,24.639999,26.340000,25.660280,65405300
2016-07-18,26.230000,30.559999,26.170000,30.490000,29.703190,122197800
2016-07-25,30.309999,31.790001,30.270000,31.160000,30.355902,60932900
2016-08-01,31.299999,31.450001,30.690001,31.389999,30.579966,47802800
2016-08-08,31.379999,31.500000,30.889999,30.889999,30.092869,40916800
2016-08-15,31.000000,31.309999,30.360001,30.629999,29.839577,34404200
2016-08-22,30.459999,31.629999,30.370001,31.309999,30.502031,41797400
2016-08-29,31.250000,32.500000,31.139999,32.279999,31.447001,41119700
2016-09-05,32.200001,32.810001,31.860001,31.889999,31.067060,38076700
2016-09-12,31.670000,32.570000,31.330000,31.770000,30.950159,44010800
2016-09-19,31.809999,32.380001,31.230000,32.070000,31.242420,34015500
2016-09-26,31.879999,33.189999,31.590000,32.900002,32.051003,47134800
2016-10-03,31.299999,33.029999,31.040001,31.620001,30.804033,43820200
2016-10-10,32.009998,32.250000,31.080000,31.889999,31.067060,50083200
2016-10-17,32.389999,32.639999,28.600000,29.059999,28.310093,124556500
2016-10-24,29.260000,29.709999,28.469999,28.600000,27.861961,58154700
2016-10-31,28.770000,28.770000,27.940001,27.950001,27.228735,39590800
2016-11-07,28.340000,28.770000,27.330000,28.639999,27.900932,56811100
2016-11-14,28.629999,28.950001,27.860001,28.690001,27.949642,53067800
2016-11-21,28.730000,29.440001,28.650000,28.950001,28.202930,23854700
2016-11-28,28.840000,28.889999,27.280001,28.420000,27.686611,52516400
2016-12-05,28.549999,30.110001,28.030001,29.969999,29.196609,57289500
2016-12-12,30.020000,30.520000,29.559999,29.610001,28.845898,61051800
2016-12-19,29.700001,29.820000,29.010000,29.790001,29.021254,44684000
2016-12-26,29.830000,30.379999,29.570000,29.690001,28.923840,30941600
2017-01-02,29.830000,31.160000,29.510000,31.049999,30.248737,39617200
2017-01-09,31.000000,31.030001,29.840000,30.290001,29.508352,48247500
2017-01-16,30.330000,30.959999,30.110001,30.639999,29.849321,39579400
2017-01-23,30.639999,32.849998,29.700001,32.509998,31.671064,95865800
2017-01-30,32.230000,32.279999,31.530001,32.070000,31.242420,41869100
2017-02-06,32.009998,33.840000,31.799999,33.630001,32.762165,54514900
2017-02-13,33.619999,34.150002,33.459999,33.759998,32.888809,43043700
2017-02-20,33.759998,34.230000,33.380001,34.060001,33.181065,28932800
2017-02-27,34.049999,34.430000,33.389999,33.740002,32.869324,32467800
2017-03-06,33.669998,33.830002,33.020000,33.130001,32.275066,33068600
