Date,Open,High,Low,Close,Adj Close,Volume
2016-01-18,96.529999,98.070000,89.370003,97.940002,97.940002,151064000
2016-01-25,98.720001,112.839996,94.230003,112.209999,112.209999,288273300
2016-02-01,112.269997,117.589996,103.180000,104.070000,104.070000,278615500
2016-02-08,100.410004,105.110001,96.820000,102.010002,102.010002,258965500
2016-02-15,103.800003,106.000000,100.239998,104.570000,104.570000,151758600
2016-02-22,105.489998,109.449997,102.739998,107.919998,107.919998,152033900
2016-02-29,107.599998,110.550003,106.750000,108.389999,108.389999,131558500
2016-03-07,108.070000,109.419998,104.400002,109.410004,109.410004,123098600
2016-03-14,109.279999,112.690002,108.769997,111.449997,111.449997,120110800
2016-03-21,111.660004,113.190002,111.029999,113.050003,113.050003,73850200
2016-03-28,113.320000,116.989998,112.949997,116.059998,116.059998,130380300
2016-04-04,114.070000,114.889999,109.900002,110.629997,110.629997,161477200
2016-04-11,110.699997,112.650002,106.519997,109.639999,109.639999,203633900
2016-04-18,109.739998,114.040001,109.010002,110.559998,110.559998,131739000
2016-04-25,109.870003,120.790001,106.309998,117.580002,117.580002,220003200
2016-05-02,117.830002,119.639999,116.570000,119.489998,119.489998,124113400
2016-05-09,119.540001,121.080002,118.900002,119.809998,119.809998,106556300
2016-05-16,119.379997,119.610001,115.879997,117.349998,117.349998,113707600
2016-05-23,117.419998,119.849998,115.940002,119.379997,119.379997,92619300
2016-05-30,119.459999,120.099998,117.820000,118.470001,118.470001,65940500
2016-06-06,118.620003,119.430000,116.260002,116.620003,116.620003,76723300
2016-06-13,115.000000,115.480003,112.559998,113.019997,113.019997,113036700
2016-06-20,113.769997,115.209999,111.000000,112.080002,112.080002,111618000
2016-06-27,111.570000,115.180000,108.230003,114.190002,114.190002,122085200
2016-07-04,113.940002,117.500000,112.970001,117.239998,117.239998,73317400
2016-07-11,117.709999,118.720001,116.580002,116.860001,116.860001,80362700
2016-07-18,117.320000,122.199997,116.889999,121.000000,121.000000,98680300
2016-07-25,121.389999,128.330002,117.779999,123.940002,123.940002,202768200
2016-08-01,123.849998,125.839996,122.070000,125.150002,125.150002,108750600
2016-08-08,125.250000,126.089996,124.180000,124.879997,124.879997,69413500
2016-08-15,124.910004,124.919998,122.779999,123.559998,123.559998,71400800
2016-08-22,123.330002,125.190002,123.089996,124.959999,124.959999,68175200
2016-08-29,124.349998,126.860001,124.349998,126.510002,126.510002,73585700
2016-09-05,126.669998,131.979996,126.470001,127.099998,127.099998,97046500
2016-09-12,125.959999,129.179993,125.750000,129.070007,129.070007,94156500
2016-09-19,129.910004,130.729996,127.300003,127.959999,127.959999,83975500
2016-09-26,127.370003,129.470001,126.800003,128.270004,128.270004,75684700
2016-10-03,128.380005,129.279999,127.550003,128.990005,128.990005,64338300
2016-10-10,129.679993,130.699997,126.750000,127.879997,127.879997,74234200
2016-10-17,128.199997,132.130005,127.320000,132.070007,132.070007,73864300
2016-10-24,132.720001,133.500000,129.270004,131.289993,131.289993,85178600
2016-10-31,132.009995,132.119995,119.250000,120.750000,120.750000,171699500
2016-11-07,122.830002,124.610001,115.269997,119.019997,119.019997,175072500
2016-11-14,119.129997,119.129997,113.550003,117.019997,117.019997,159933400
2016-11-21,118.199997,122.980003,117.800003,120.379997,120.379997,85835300
2016-11-28,120.120003,122.099998,114.000000,115.400002,115.400002,135528600
2016-12-05,115.949997,119.940002,115.070000,119.680000,119.680000,101153900
2016-12-12,119.220001,122.500000,117.610001,119.870003,119.870003,118950500
2016-12-19,119.849998,120.360001,116.300003,117.269997,117.269997,67518700
2016-12-26,116.959999,118.680000,114.769997,115.050003,115.050003,52757900
2017-01-02,116.029999,123.879997,115.510002,123.410004,123.410004,88332300
2017-01-09,123.550003,129.270004,123.040001,128.339996,128.339996,102099700
2017-01-16,128.039993,128.479996,126.779999,127.040001,127.040001,59733100
2017-01-23,127.309998,133.139999,126.949997,132.179993,132.179993,90047200
2017-01-30,131.580002,135.490005,129.520004,130.979996,130.979996,168057700
2017-02-06,130.979996,134.940002,130.300003,134.190002,134.190002,85578000
2017-02-13,134.699997,134.699997,132.550003,133.529999,133.529999,66225200
2017-02-20,133.500000,136.789993,132.899994,135.440002,135.440002,73167400
2017-02-27,135.259995,137.820007,134.750000,137.169998,137.169998,70131200
2017-03-06,136.880005,139.490005,136.509995,138.789993,138.789993,68309200
2017-03-13,138.710007,140.339996,138.490005,139.839996,139.839996,77450000
2017-03-20,139.710007,142.309998,137.600006,140.339996,140.339996,88737200
2017-03-27,139.050003,142.949997,138.770004,142.050003,142.050003,67889800
2017-04-03,141.929993,143.440002,140.240005,140.779999,140.779999,70592400
2017-04-10,141.000000,141.429993,138.809998,139.389999,139.389999,48255600
2017-04-17,139.759995,144.250000,139.750000,143.679993,143.679993,70241300
2017-04-24,144.960007,151.529999,144.339996,150.250000,150.250000,86497000
2017-05-01,151.740005,153.600006,148.720001,150.240005,150.240005,130245200
2017-05-08,150.710007,152.589996,148.860001,150.330002,150.330002,66802200
