Date,Open,High,Low,Close,Adj Close,Volume
2020-01-20,346.369995,355.690002,345.619995,351.369995,351.369995,7446100
2020-01-27,341.040009,356.820007,340.399994,351.140015,351.140015,11971900
2020-02-03,353.410004,374.480011,352.290009,366.089996,366.089996,12527400
2020-02-10,365.440002,379.829987,365.220001,379.670013,379.670013,10394500
2020-02-17,380.200012,386.750000,368.750000,372.950012,372.950012,11186900
2020-02-24,355.390015,363.970001,324.000000,345.119995,345.119995,22808600
2020-03-02,349.809998,364.950012,326.600006,336.769989,336.769989,22568600
2020-03-09,311.679993,336.000000,283.000000,335.500000,335.500000,32300200
2020-03-16,288.359985,324.799988,255.130005,295.339996,295.339996,34108100
2020-03-23,296.670013,326.989990,287.779999,305.829987,305.829987,26832500
2020-03-30,308.890015,326.329987,289.709991,293.609985,293.609985,22181300
2020-04-06,306.559998,328.320007,299.959991,318.700012,318.700012,17870100
2020-04-13,315.940002,350.380005,313.750000,344.109985,344.109985,15777500
2020-04-20,340.790009,348.500000,325.209991,344.100006,344.100006,12818200
2020-04-27,348.799988,356.230011,332.570007,343.839996,343.839996,17754800
2020-05-04,340.739990,371.100006,340.000000,367.510010,367.510010,12082700
2020-05-11,365.839996,373.630005,348.010010,365.299988,365.299988,13082100
2020-05-18,371.589996,386.519989,367.209991,385.260010,385.260010,11879600
2020-05-25,391.000000,391.269989,361.440002,386.600006,386.600006,15920400
2020-06-01,387.079987,396.170013,382.000000,392.899994,392.899994,12297100
2020-06-08,391.000000,411.720001,385.839996,406.540009,406.540009,20936800
2020-06-15,398.799988,429.269989,397.000000,428.010010,428.010010,16166900
2020-06-22,428.959991,446.149994,424.709991,426.920013,426.920013,15656500
2020-06-29,427.109985,448.160004,416.029999,442.950012,442.950012,10653300
2020-07-06,448.000000,467.209991,444.690002,466.200012,466.200012,13391000
2020-07-13,469.769989,470.609985,416.290009,432.420013,432.420013,16959500
2020-07-20,434.059998,456.989990,423.440002,430.309998,430.309998,11155100
2020-07-27,431.769989,444.440002,426.809998,444.320007,444.320007,8059000
2020-08-03,449.839996,464.369995,440.700012,449.570007,449.570007,12701200
2020-08-10,450.369995,455.899994,431.589996,447.600006,447.600006,9100400
2020-08-17,450.000000,479.799988,449.200012,473.220001,473.220001,11223200
2020-08-24,478.140015,533.700012,469.519989,516.440002,516.440002,19146300
2020-08-31,513.859985,536.880005,493.420013,507.799988,507.799988,13380300
2020-09-04,504.649994,511.350006,471.709991,491.940002,491.940002,3900326
