Date,Open,High,Low,Close,Adj Close,Volume
2016-01-18,51.480000,52.330002,49.099998,52.290001,47.841209,184584500
2016-01-25,51.939999,55.090000,51.020000,55.090000,50.402992,246509200
2016-02-01,54.880001,55.090000,49.560001,50.160000,45.892437,267078200
2016-02-08,49.549999,50.680000,48.189999,50.500000,46.203510,227389900
2016-02-15,50.900002,52.950001,50.130001,51.820000,47.411190,138815300
2016-02-22,52.279999,53.000000,50.200001,51.299999,47.272423,149833500
2016-02-29,51.349998,52.970001,50.660000,52.029999,47.945118,151430400
2016-03-07,51.560001,53.070000,50.580002,53.070000,48.903465,171158000
2016-03-14,52.709999,55.000000,52.630001,53.490002,49.290493,172729500
2016-03-21,53.250000,54.330002,52.930000,54.209999,49.953972,87128800
2016-03-28,54.209999,55.639999,53.330002,55.570000,51.207203,114717400
2016-04-04,55.430000,55.660000,54.209999,54.419998,50.147484,100782100
2016-04-11,54.490002,55.919998,53.759998,55.650002,51.280914,116847400
2016-04-18,55.490002,56.770000,50.770000,51.779999,47.714748,255321700
2016-04-25,51.779999,52.349998,49.349998,49.869999,45.954697,201675300
2016-05-02,50.000000,50.750000,49.459999,50.389999,46.433876,134010300
2016-05-09,50.490002,51.900002,50.000000,51.080002,47.069710,111576800
2016-05-16,50.799999,51.959999,49.820000,50.619999,46.645817,120491200
2016-05-23,50.599998,52.490002,49.980000,52.320000,48.549568,126973400
2016-05-30,52.259998,53.000000,51.599998,51.790001,48.057755,109187000
2016-06-06,51.990002,52.730000,51.040001,51.480000,47.770100,106398400
2016-06-13,49.580002,50.720001,49.060001,50.130001,46.517391,236451600
2016-06-20,50.639999,52.060001,49.520000,49.830002,46.239010,261054300
2016-06-27,49.099998,51.720001,48.040001,51.160000,47.473164,169589200
2016-07-04,50.830002,52.360001,50.389999,52.299999,48.531006,100950100
2016-07-11,52.500000,54.000000,52.470001,53.700001,49.830124,131513500
2016-07-18,53.700001,56.840000,52.930000,56.570000,52.493301,239597600
2016-07-25,56.470001,57.290001,55.720001,56.680000,52.595364,154126200
2016-08-01,56.599998,58.209999,56.139999,57.959999,53.783119,139123900
2016-08-08,58.060001,58.500000,57.619999,57.939999,53.764565,91968600
2016-08-15,58.009998,58.500000,57.200001,57.619999,53.467621,90149100
2016-08-22,57.599998,58.700001,57.259998,58.029999,54.183693,91629600
2016-08-29,58.180000,58.599998,57.009998,57.669998,53.847553,99183600
2016-09-05,57.779999,57.840000,56.209999,56.209999,52.484325,89031800
2016-09-12,56.000000,57.630001,55.610001,57.250000,53.455395,154949700
2016-09-19,57.270000,58.000000,56.750000,57.430000,53.623459,111805900
2016-09-26,57.080002,58.169998,56.680000,57.599998,53.782200,125664500
2016-10-03,57.410000,57.980000,56.970001,57.799999,53.968937,92303400
2016-10-10,57.910000,58.389999,56.320000,57.419998,53.614128,119587600
2016-10-17,57.360001,60.450001,56.660000,59.660000,55.705654,195345700
