Date,Open,High,Low,Close,Adj Close,Volume
2016-01-18,60.439999,63.610001,56.430000,62.459999,58.866291,24342400
2016-01-25,62.400002,62.450001,58.799999,61.279999,57.754189,18330700
2016-02-01,60.320000,61.900002,57.689999,60.009998,56.557247,19019800
2016-02-08,59.590000,63.889999,57.889999,63.799999,60.129192,22511800
2016-02-15,64.269997,67.879997,63.980000,65.709999,61.929295,21991000
2016-02-22,66.209999,69.000000,65.029999,68.150002,64.228905,19295700
2016-02-29,68.330002,69.279999,67.680000,68.980003,65.255424,15219500
2016-03-07,68.510002,69.540001,66.720001,68.889999,65.170265,13547300
2016-03-14,71.050003,73.889999,69.849998,73.160004,69.209709,34419100
2016-03-21,72.559998,72.849998,68.370003,68.639999,64.933777,33579300
2016-03-28,70.099998,71.839996,66.500000,67.129997,63.505280,36702600
2016-04-04,67.129997,67.360001,65.110001,66.570000,62.975521,28421600
2016-04-11,66.750000,68.580002,66.660004,67.919998,64.252632,22114400
2016-04-18,67.790001,69.250000,65.559998,66.540001,62.947151,25391500
2016-04-25,66.750000,70.750000,66.410004,70.089996,66.305466,27816200
2016-05-02,70.330002,70.470001,68.349998,69.220001,65.482460,18509500
2016-05-09,69.400002,70.459999,66.309998,66.879997,63.268784,17603700
2016-05-16,66.879997,68.410004,64.110001,64.980003,61.471390,16463700
2016-05-23,65.019997,66.339996,64.489998,66.309998,63.010628,10668700
2016-05-30,66.339996,68.809998,65.669998,68.029999,64.645042,13054300
2016-06-06,68.040001,68.250000,66.070000,66.489998,63.181667,12729000
2016-06-13,66.349998,67.000000,64.330002,66.470001,63.162659,15135700
2016-06-20,67.160004,68.989998,63.840000,63.910000,60.730034,17769400
2016-06-27,63.310001,67.900002,60.869999,67.790001,64.416992,22381700
2016-07-04,67.839996,70.040001,66.309998,69.849998,66.374481,12598500
2016-07-11,69.849998,71.550003,69.279999,70.199997,66.707054,14717700
2016-07-18,70.190002,71.120003,69.389999,70.989998,67.457756,11455500
2016-07-25,70.919998,71.849998,69.000000,71.699997,68.132423,15392800
2016-08-01,71.489998,73.139999,69.680000,72.709999,69.092163,11460100
2016-08-08,72.989998,73.230003,71.300003,71.940002,68.360489,11899200
2016-08-15,72.089996,73.989998,72.019997,73.970001,70.289482,9598500
2016-08-22,73.660004,73.910004,72.300003,72.800003,69.177689,13217100
2016-08-29,72.879997,73.820000,70.550003,70.959999,67.429253,12335300
2016-09-05,70.919998,71.099998,67.050003,67.160004,63.818340,9810000
2016-09-12,66.690002,69.500000,66.540001,68.690002,65.272224,18224300
2016-09-19,68.989998,70.989998,67.949997,68.440002,65.034645,58609500
2016-09-26,69.199997,69.230003,66.699997,67.330002,64.255486,23801900
